name,review,contrib,humanized_timestamp,minires_images,stars.label,stars.value
Aspian Sheva,nice view,"Local Guide · 193 reviews · 3,055 photos",5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DW2DY5xZgCxBL587YGXNgcPUoZUgZOU8Wk5wmT83QkGDFhJmCo0sllDJ8cteXzNO5RBWIQeSV2FNyTCnjpIw8DkqjOsqTtgqZLHQXh4T7uBV1yyK0SQpDPchX95NaDPwMX0vWc=w600-h450-p'],3 stars,3
Jarot Sutriadi,Nice view,"Local Guide · 139 reviews · 1,039 photos",6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90A4OGlvxSiYkXgbUWteYOxBiydvzslshfciA0ICy-39l3QPjWbwTUFQtHct1O_cpJ8I6uGl3SMGhHLC8rB8ERxqaCN_gF9flDO_BF-STGf-iJpmSV1t5aaZUk-VWrEdIGvtNPQ=w600-h450-p'],5 stars,5
Agus Ruswandy,"The Great place for business, traveling and have romantic view of Tenggarong city",81 reviews,8 years ago,[no_minires_images],5 stars,5
Cornelius Kurnia,Beautiful East Kalimantan,Local Guide · 6 reviews · 8 photos,2 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90B3CoDjgNC-_c4JoFkTPg_HHNNn4ZzIhMIJsrFNZJtRWD8mQGIEoAqsKPZhMh43J13RtAYzE2OWCOaQwNN9NToDmipois63s3NbBjYomjguWpOWuo8_w9hbkkoe7SHZnnbY688=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Dwoul8XGdQiYR3UKTmNI3TGDGe8H5oEDBrkAIGNttI7u22FZTIpFsI0FM8AP52TwLc-XL2U_PKfET0tDqMykHP4isjWEQUvSBiQpoKXaLMPgLYiBnVyik5J2pDvzjLs1e3RJrLgQ=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CWNl1LiJZ4q0TjVDZAx4iyI8qT2I3xUEVJEqh_yJijkKEqjF9UoOCk0Q4cjvDgMtffYThRPrB97SL1eqQwimpzHsG8pXdwVPu2URNgse4UIS2IZ9Hl7d58IP05lsgP0NJ8S1I=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Df1fltuZIcFGb0SEij_DAJ8psOz_EsEDld3eiseFNE3kcw25Ep7zP07j16v0qC6IFfImzvrwp97SaOWDm7sDjbcTMcD3KKE96tYw9SZSFa1E8IBL7d5eSIVCaAcg01z5QZDUQ5=w300-h225-p']",5 stars,5
Ufhix,If you tourist from another country I suggest you take local tour guide,Local Guide · 127 reviews · 180 photos,5 years ago,[no_minires_images],3 stars,3
romy antawirya,nicee,Local Guide · 108 reviews · 147 photos,3 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AkzvyaN2hu_bl8UbS3GpLdW8ojsCuwpeH0TIieSd-5Heq5IM8gpis-k-AxepShRVg0f2QlVNkU7U-WUJJrVKMW9WP8ubFogWO7uKDaroi50EmGbO07961P8_hzY4U_soufo6OL=w600-h450-p'],5 stars,5
Amalia Suci Rahayu,Good🌸🌸 …,2 reviews · 1 photo,6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BCdjxw5IzJZQoniB3COJ2qQI5rnmxizXShzWaWzwMOnm2Hq_vTrdVY_fOpmzBmWU_-VSrBISXcp2qBdFquaTUFRw2efmfGWHXFjR2SsdEUKCgC1L70_6En335SahlaDqzHDxP8=w600-h450-p'],5 stars,5
Lany,👌👌👌 …,Local Guide · 20 reviews · 23 photos,6 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90AC3lP7od2ssPzZ1kIhqhAb9u8WRa2ZpACxdx8dbrL2dzE8fjA7UMv4NmAL-n5rkbzArSYnX-dPvfRmdkYQ9faF8QRk8qmqd5EDz7OadNZY1fUOCwmdyWmwz_oV2tXgCtiuuLzRVA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90B9FoS9OZ-ryB5101WePZSxBEBIDm18i7Mv4c5yxySVqNCJWVxLjyS9PqMZVUtncdj8s4cymgvZn3rBeMCe7FRhnpfySxDnQIJ-sIbhxesvZF5PcOB9qFic7jdAULKanqkBbFpMyA=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Cs6XqFw-K6EIiKIiwO9se9eoXaWDwanyBAUUPG1z6-70TJ5ru69adb2TGUHjGexTs90M8_A1Exxbo1eUrZNWwZhoy5qSwoHyGiiXoacF5gsm0b19nLgGaz0YKx1HKipybLXnCtVg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CQJynnmf7qdCAmbw2Ax2pVg2mV5Fm-plup9lpn00HNnAmXaKXsaXW0FSBswCrSdtkzplLHFQGk_Wt8aYrHnL3-qIcUhzk-m48f2PajntMcBmBb_x63shr7H-66q6o-D6Mhdn0f=w300-h225-p']",5 stars,5
Syam Ajmal Munir,"For a while, u feel better. But actually u're in Bridgewater",9 reviews · 2 photos,6 years ago,[no_minires_images],5 stars,5
Marisyi Minandar,this place very good for take a photo and upload on your social media,Local Guide · 32 reviews · 86 photos,6 years ago,[no_minires_images],5 stars,5
Yoga Indra Purnama,Island is lovely. But the grass and the park are messy.,14 reviews · 2 photos,7 years ago,[no_minires_images],4 stars,4
Purwa Prasetya,You got special moment in here,Local Guide · 231 reviews · 379 photos,8 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CfSX3YLRanl5b4msrXgikbrfMGPyeHFjEiFg2J4vIXhSj9gKU_IacjBcDr6VnjUvBlokYey3GOgQ4Tg7uW0y6r7jjHhJE_Vuzg42dn8WAx9PvGXx7mhe6pBDawPHOOoikCYD9a=w600-h450-p'],5 stars,5
Wahyu Exstrada (WHYEXSTRADA),Good for family and friends,Local Guide · 13 reviews · 31 photos,6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90COJqXQESrS1jGy_FvZ32D-y9M_xmzjjZTYNr_ocgFc3lMPqViuxozHhN90KOE9M7zUhufoBdmrav5iikXvA-7Ot2GI0hlFjF61spk04cYwd-81SRdQW2FhMEdW0qzIXVB8tgY=w600-h450-p'],5 stars,5
f. a. Dicky,You Can see around landscape from this bridge in Tenggarong east borneo,Local Guide · 96 reviews · 30 photos,4 years ago,[no_minires_images],5 stars,5
Kim Squishy,Bguss,Local Guide · 7 reviews · 2 photos,2 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AZlEPA0PpJDUjEPfR6x1P2OS7pKW4y9F1FKAYgQwFwACK0HaHYJ_gXUB9JY_SIF5uRGw_LM8C9W_EJ2zJlulzBSPH1FPLjJOUizSVlmrUPdDDPUm0YNkG1qOFBgB8cBjHyfNxvaQ=w600-h450-p'],5 stars,5
Saifullah Anwar,Nice place,Local Guide · 64 reviews · 51 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90BIBVJ9aENaNcigb6GbVQRRnRYqllKF3uHteWf8JcW4gQpRt564sU4WBidv5WPN_OvXFXV_K8f081x2ULd2TFS3qsx9p8Z7pPXiH5Eri-P5byiOUig7770Rom1-x9aPcgnLqKJ4ig=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CRfGhwo4M0pxvLMEjTTZVwfrqPRqqW_Vq-_hXTMMvfJr4SODFvb9ee3q075SB9ZfyN4MVQ43aq3X7kn4FCiMeuoEMJh1CV3B6oh6nWggjCna86OjTx24AryxVhwHlyx3VeLf8u=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DjKXRJlq32U0JxaQonxyoNxpJO8zQ0-xr130tVg0v8E2rgTYEjWHjIu6iOKSvGG60JyO_74TS9aZrHdmqJ_VUTPTtnMAXL0vWtFAcVQ7PHV4sPP1UnKj6q3BquuhnJQxs5vB3kTw=w300-h225-p']",5 stars,5
tri hidayah,I think must have a live music every Saturday night,Local Guide · 123 reviews · 11 photos,Edited 7 years ago,[no_minires_images],4 stars,4
Sutikno Gresik,Great infrastructure but need regular mauntenance,Local Guide · 200 reviews · 847 photos,7 years ago,[no_minires_images],3 stars,3
Kimmy,Still closed to public so I'm a little disappointed.,Local Guide · 15 reviews · 126 photos,Edited 2 years ago,[no_minires_images],3 stars,3
Suhadi,Ok,Local Guide · 9 reviews · 6 photos,6 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90B5ctwlhxi5T4OcnWNRHnqeE0mz3r2AMLMzRL_K8n-SJ-KyHxQ9Ns8yDN6a-oaIkIuD0HnvIz8tyDVK1lNYTDQtrCiof1K2GGL22Fb74tMthdAnjGUolHsgG5XhV-x3MBfU3Nc3=w600-h450-p'],5 stars,5
asdar fajrin,Large area with many local games spot,Local Guide · 140 reviews · 700 photos,8 years ago,[no_minires_images],4 stars,4
Farhan,Gooooooood,Local Guide · 35 reviews · 24 photos,5 years ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90BM4mrn2wSrbHZVTt6qMgMrMnds9RHVcMZXn8CvUO-Zw2l4mhZ7dkSmY94fkJYgq0tIeR5Lu-IIXhVtareKPJVp-Eve29ueB6KQHLNZoyrrx2ELTmsxkoCjZHiH70_bCCXBrl9E=w300-h450-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90AiFFq00llVossytnIrC1SMOM0W7ECjKMO6Mr1zR7lU28ilQTQHYQslDpRKNXHubCk_v5RA8UWIar8_ov63JdWVnr0ViW1BY_v3vmV4kNgRxmYCzBGSNjLTelPb9mPTixUKisan4w=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90DUM-Tp5VpSlxNFQninXcVfcOYpEJA36blj7qrvSL0LP_exN5XxXvefRbSwSjaq-tCfDvMBdE3PDWsIfuxel1Da1cUa3KyGNSKmUMMbow8kus1fxBtwF8ILw-0yxg0r0dA0DBCu=w300-h225-p']",4 stars,4
PT.ALKIRANY HUT TRANS,Nice,7 reviews · 3 photos,4 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90DL8-UvwN0zEYK3nD4JcPjohZ19UeNhZCrPX8emVfmdN_7XkVTOyunZbUGUwpWKbbdSrvmlKeJLhAUIkjMZ98ievQ_fbRDNzkTLIzvpDZyHp0LnwJpuaxCdBHc0pgbNggtnajfx=w600-h450-p'],5 stars,5
abdul hafiz,An alternative for family holiday in east borneo.,Local Guide · 40 reviews · 28 photos,8 years ago,[no_minires_images],4 stars,4
Ramsyah Grogot,Sipppp,2 reviews · 1 photo,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90CpO7IgxF2w_5yUugvo_PaG_Pq4lXIZ9vCIRbdQnerE1dmMJcIY2QhuI4lzj6qdF0lUnRANgCv46e0MvqWePqE3rpPO6jIKPVyT041qcvyUAG0IRZQ52zxCDEjc72fG8kI-19iD=w600-h450-p'],5 stars,5
cohan luchas,Nice bridge i ve ever seen,Local Guide · 29 reviews · 19 photos,8 years ago,[no_minires_images],5 stars,5
Nanang,The Island is not take care well. Look unmaintained.,Local Guide · 526 reviews · 327 photos,Edited a year ago,[no_minires_images],2 stars,2
agung putra,"Niece place, too bad is not well maintain anymore",Local Guide · 272 reviews · 37 photos,7 years ago,[no_minires_images],5 stars,5
Junianto 651 (Jun),Beautiful,Local Guide · 88 reviews · 108 photos,5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BReT1z6yefg-GcK3kOs-FEikhe0GWs-ZwIY_-zzK8_sT_1YT6hygequ7r4Ugqm-axkW17Oy3i86pKtkKw7zbXZi70BLPSVdMqMHHdSGJOqlrU6zqHhY7Cq2PGHublihhoxqeTh=w600-h450-p'],5 stars,5
The Master,good,Local Guide · 41 reviews · 208 photos,8 months ago,[no_minires_images],5 stars,5
Khalfani Alvaro,Nice Holiday Island and Low coast,3 reviews,6 years ago,[no_minires_images],4 stars,4
Rosyda Aufia Sanata Alfaini,How beautiful place,Local Guide · 239 reviews · 86 photos,8 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AN6PH4JYR0VSM6VUHLDRMWj72vm5OjsZyLtRt336FvgHIANNs4Hyo1GS8V8dHsQVeU7FeIS7Eouf-TSNiCFiUsNWmRIO7YeQ7yCgCvoCu7rafEmdM4ajAwcg2dcvAD22j4pxTj0A=w600-h450-p'],5 stars,5
Heri Suhaeri,Cool place for family gathering,Local Guide · 17 reviews · 16 photos,5 years ago,[no_minires_images],5 stars,5
tono forever,nice place...,Local Guide · 301 reviews · 726 photos,Edited 5 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Bc34VjDBISTwRnlssPrpcaiO4z8bZwivfU1ZmvqJ7889e3kRJEp9hwwaBQR1ZNvuhq-jEqMCVuHaRkScTegwEKOSNUclE2akrfjcKNbQP6Bf8N8124VaWza2_sXPRRZG2UF99KSA=w600-h450-p'],4 stars,4
Asyifa Fujiastuti,For spent your time when visit Tenggarong East Kalimantan,Local Guide · 33 reviews · 19 photos,7 years ago,[no_minires_images],4 stars,4
Maulida Dwi Purnawati,Happy famly,Local Guide · 31 reviews · 92 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90Cp87oBt1E4XrZqW6e7IXadOrjdKYFcGHcmKNq-m3TwDCwJmwj1tdvbXN2LU5TIoPOp-SLqBNoxKWUWbLTifme-aoJt6yCVytei6M85ew98JawAoOm8n2mrRWSCzjkxSoMLdW19=w600-h450-p'],5 stars,5
Joko Budi Hartono,nice place for meeting family,Local Guide · 10 reviews · 9 photos,7 years ago,[no_minires_images],4 stars,4
Hardy Enrico,Nice place when you visit Tenggarong,Local Guide · 151 reviews · 67 photos,7 years ago,[no_minires_images],4 stars,4
Fahrul Musyafa,😭 …,Local Guide · 49 reviews · 242 photos,4 years ago,[no_minires_images],5 stars,5
Hendra Setyono,Hmm nice,Local Guide · 8 reviews · 14 photos,6 years ago,[no_minires_images],5 stars,5
Henry Dominica,Lack of activity and entertainment in this island.,Local Guide · 15 reviews · 109 photos,Edited 7 years ago,[no_minires_images],3 stars,3
Dhannish project,Good city,Local Guide · 67 reviews · 3 photos,3 years ago,[no_minires_images],5 stars,5
serius fals,Nice place for picnic,Local Guide · 41 reviews · 3 photos,7 years ago,[no_minires_images],3 stars,3
Arif Ar Rasyid,You can meet elsa,Local Guide · 199 reviews · 175 photos,7 years ago,[no_minires_images],5 stars,5
abdul khair,Not bad,1 review,5 years ago,[no_minires_images],2 stars,2
Gusti Ayu Fitriyani,Good View,Local Guide · 160 reviews · 668 photos,7 years ago,[no_minires_images],5 stars,5
ilham garuda crew,Up up jos,Local Guide · 41 reviews · 162 photos,Edited 6 years ago,[no_minires_images],5 stars,5
Lukas Abet Nego,Nice trip,Local Guide · 49 reviews · 51 photos,5 years ago,[no_minires_images],5 stars,5
Ilham Wiguna,Nice view,11 reviews · 2 photos,7 years ago,[no_minires_images],4 stars,4
andi susanto,It's a wonderful place,3 reviews · 14 photos,6 years ago,[no_minires_images],5 stars,5
Iraella 17,Very good,2 reviews · 13 photos,8 years ago,[no_minires_images],5 stars,5
juli hariyanto,Good view,Local Guide · 12 reviews · 85 photos,5 years ago,[no_minires_images],3 stars,3
Isa Al Hamid Andalas,Nice spot,Local Guide · 93 reviews · 267 photos,6 years ago,[no_minires_images],5 stars,5
Sani Amar,👍 …,1 review,8 years ago,[no_minires_images],4 stars,4
Firman Yanuar,Perfect Places for Jogging,Local Guide · 14 reviews · 19 photos,7 years ago,[no_minires_images],5 stars,5
SAM WIGO,Good,3 reviews · 2 photos,a year ago,[no_minires_images],4 stars,4
APM,Kumala bridge... need to care this area,Local Guide · 55 reviews · 210 photos,5 years ago,[no_minires_images],3 stars,3
Renata Munthe,Need maintenance much more,Local Guide · 87 reviews · 49 photos,Edited 7 years ago,[no_minires_images],5 stars,5
SIGIT PUJI SUGIARTO,"Experience excotic of Borneo island,",Local Guide · 67 reviews · 7 photos,6 years ago,[no_minires_images],3 stars,3
Abdillah Faza Fauzan,So good so far,Local Guide · 13 reviews · 9 photos,5 years ago,[no_minires_images],5 stars,5
Dimas Prayoga,I miss you my hometown,3 reviews,4 years ago,[no_minires_images],5 stars,5
SRIYANTO AL AZHAR,Beautiful place to refresh,"Local Guide · 373 reviews · 1,492 photos",5 years ago,[no_minires_images],4 stars,4
Ahmad Nurrofiq,A pad lock bridge in Tenggarong,Local Guide · 204 reviews · 238 photos,8 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90AUSKrgRq4oQ-CKhE_eQLamjbRbh4LsI4YaGnO1OuaWGTDeuimhxgv0wLrwsSQcxaU7l6m3gurOvHP3aalPz6oT_1JeTn1nXCTmuBLnUA3aXkK_kwFzD3P3JetMeotezUSwbhFj=w600-h450-p'],5 stars,5
Farah Mumtaz Ashadi,I get to cycle :DD,7 reviews · 4 photos,7 years ago,[no_minires_images],5 stars,5
Andri Paonganan,Ok,8 reviews · 2 photos,2 years ago,[no_minires_images],5 stars,5
udink perantau1,Best my happy,Local Guide · 4 reviews · 8 photos,7 years ago,[no_minires_images],5 stars,5
Nur Yasin,Nice hang out,Local Guide · 131 reviews · 46 photos,3 years ago,[no_minires_images],4 stars,4
klisin GANAS PATI,Jossssss,Local Guide · 62 reviews · 7 photos,2 years ago,[no_minires_images],5 stars,5
Dzulmubarok Alhasiby,Wonderful place. . .,Local Guide · 17 reviews · 60 photos,8 years ago,[no_minires_images],5 stars,5
Ozy Galek,Just for picnic,Local Guide · 7 reviews · 1 photo,7 years ago,[no_minires_images],3 stars,3
Bengkal City,ok,6 reviews · 5 photos,3 years ago,[no_minires_images],1 star,1
alhurro tv,Ok,Local Guide · 24 reviews · 178 photos,4 years ago,[no_minires_images],2 stars,2
Imam Mashudi,Ok,Local Guide · 7 reviews · 16 photos,4 years ago,[no_minires_images],5 stars,5
sgara coffee,"Average, lack of attention",Local Guide · 8 reviews · 26 photos,7 years ago,[no_minires_images],3 stars,3
Ade Surgi Mukti,good,9 reviews,2 years ago,[no_minires_images],4 stars,4
Yudhi Alamsyah,Ok,Local Guide · 120 reviews · 25 photos,6 years ago,[no_minires_images],5 stars,5
MUH IQBAL,Ok,Local Guide · 90 reviews · 79 photos,6 years ago,[no_minires_images],5 stars,5
Wikarno Hasan,Ok,Local Guide · 187 reviews · 30 photos,5 years ago,[no_minires_images],5 stars,5
Dhimas Bastyan,Ok,Local Guide · 28 reviews · 97 photos,6 years ago,[no_minires_images],5 stars,5
Komar Uddin,Jost,3 reviews,7 years ago,[no_minires_images],5 stars,5
Andi Yoko,Ok,Local Guide · 6 reviews · 22 photos,6 years ago,[no_minires_images],2 stars,2
Farhan Faiz Wijaya,Ok,Local Guide · 100 reviews · 20 photos,5 years ago,[no_minires_images],5 stars,5
asri domili,Ok,4 reviews,5 years ago,[no_minires_images],5 stars,5
fuad fahrudin,Ok,Local Guide · 62 reviews · 193 photos,7 years ago,[no_minires_images],5 stars,5
Brayen Send,Good,4 reviews,3 years ago,[no_minires_images],1 star,1
Dita,Beautiful bridge,Local Guide · 268 reviews · 793 photos,Edited 8 years ago,[no_minires_images],4 stars,4
Heru Subandoko,Good,Local Guide · 218 reviews · 110 photos,5 years ago,[no_minires_images],5 stars,5
ipgwiradharma,Nice bridge,Local Guide · 111 reviews · 31 photos,Edited 5 years ago,[no_minires_images],5 stars,5
Karhegi Wilson,Not bad....,Local Guide · 19 reviews · 58 photos,7 years ago,[no_minires_images],4 stars,4
Surni Ansyah,Good,4 reviews · 31 photos,6 years ago,[no_minires_images],5 stars,5
Putra,ok,Local Guide · 135 reviews · 45 photos,8 years ago,[no_minires_images],3 stars,3
ANTARIKSA,good,2 reviews · 1 photo,7 years ago,[no_minires_images],5 stars,5
bambang budi santoso,Good,Local Guide · 157 reviews · 497 photos,7 years ago,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BTkHBCBag668NfdkATjOoGornqvN6N5FAV95xzgmAA-7HIy9xGBWPlCAwOYw9SieXaQoVWF3j036tAWjDk-LbyqxFJ8JYzlTKdEax0a5MRFz16AxlEWszoItwvTSGgAGApUsVOSA=w600-h450-p'],2 stars,2
Budi sianipar,Nice,Local Guide · 19 reviews · 3 photos,5 years ago,[no_minires_images],5 stars,5
rudi fachrudin,Nice,Local Guide · 90 reviews · 14 photos,5 years ago,[no_minires_images],4 stars,4
Rantau 20,Amazing,Local Guide · 130 reviews · 29 photos,6 years ago,[no_minires_images],5 stars,5
najip yudha pratama,Amazing,3 reviews,5 years ago,[no_minires_images],5 stars,5
Denita Sari Oktaviani,good,Local Guide · 23 reviews · 4 photos,4 years ago,[no_minires_images],5 stars,5
Tunggu Saatnya,Good,11 reviews,4 years ago,[no_minires_images],5 stars,5
Agung S,Is good place,Local Guide · 31 reviews,6 years ago,[no_minires_images],5 stars,5
Raden Ali Syahied,good,Local Guide · 152 reviews · 43 photos,6 years ago,[no_minires_images],5 stars,5
Moel Adi,Amazing,Local Guide · 14 reviews · 2 photos,6 years ago,[no_minires_images],5 stars,5
Sinta Dewi,Good,Local Guide · 9 reviews · 31 photos,6 years ago,[no_minires_images],4 stars,4
Herry Bachrin,Lovely place,Local Guide · 165 reviews · 62 photos,6 years ago,[no_minires_images],5 stars,5
HARISSS 888,Good,Local Guide · 1 review · 72 photos,6 years ago,[no_minires_images],5 stars,5
Nova Loebis,Good,Local Guide · 22 reviews · 11 photos,6 years ago,[no_minires_images],5 stars,5
Edi Abastian,Nice,Local Guide · 101 reviews,5 years ago,[no_minires_images],5 stars,5
shadow Permana,Good,8 reviews · 1 photo,7 years ago,[no_minires_images],5 stars,5
Indah Ngesti Oktavia,Love,2 reviews · 8 photos,7 years ago,[no_minires_images],5 stars,5
adde miiaa,Amazing,1 review,5 years ago,[no_minires_images],5 stars,5
Agung Ravindra,Nice,Local Guide · 49 reviews · 40 photos,5 years ago,[no_minires_images],4 stars,4
Adiba Rafifa,Good,10 reviews · 1 photo,7 years ago,[no_minires_images],5 stars,5
Hendra 93,Great,Local Guide · 43 reviews · 191 photos,6 years ago,[no_minires_images],5 stars,5
A S L,Good,Local Guide · 111 reviews · 44 photos,5 years ago,[no_minires_images],5 stars,5
slamet riyadi,Amazing,1 review,6 years ago,[no_minires_images],3 stars,3
rani ayu,Lovely place,Local Guide · 24 reviews · 38 photos,7 years ago,[no_minires_images],4 stars,4
Abdur Rasid,Good,6 reviews,5 years ago,[no_minires_images],5 stars,5
Juragan muda,good,Local Guide · 18 reviews · 9 photos,7 years ago,[no_minires_images],1 star,1
Rudyan Noer,Unique,Local Guide · 70 reviews · 4 photos,7 years ago,[no_minires_images],5 stars,5
Alva Mebel,Nice,3 reviews · 12 photos,6 years ago,[no_minires_images],4 stars,4
Rili Yanto,Nice,Local Guide · 57 reviews · 5 photos,7 years ago,[no_minires_images],4 stars,4
Fitria Melani,Good,14 reviews · 5 photos,6 years ago,[no_minires_images],5 stars,5
Bang MC,Good,6 reviews · 2 photos,7 years ago,[no_minires_images],3 stars,3
radiyah amar,good clean,35 reviews,5 years ago,[no_minires_images],4 stars,4
Raynhard Kadmaer,Easy access,Local Guide · 31 reviews · 38 photos,4 years ago,[no_minires_images],4 stars,4
Juraidi,Good bridge,Local Guide · 110 reviews · 177 photos,8 years ago,[no_minires_images],4 stars,4
Mts Al Mahsyar Nurul Iman,Like,2 reviews · 9 photos,6 years ago,[no_minires_images],5 stars,5
Ady Baswan,Nice destination,Local Guide · 10 reviews · 44 photos,7 years ago,[no_minires_images],4 stars,4
Bugi Bugarman,Average,Local Guide · 20 reviews · 1 photo,7 years ago,[no_minires_images],3 stars,3
yosep habibi,Good place,Local Guide · 41 reviews · 15 photos,Edited 6 years ago,[no_minires_images],4 stars,4
Rizky Ramadhan,nice place,Local Guide · 24 reviews · 11 photos,5 years ago,[no_minires_images],5 stars,5
Tama Local Guides,Up,395 reviews,8 years ago,[no_minires_images],5 stars,5
Aris Kadarwo,Good place,Local Guide · 334 reviews · 33 photos,6 years ago,[no_minires_images],3 stars,3
Hairil Anwar,Cape,6 reviews,6 years ago,[no_minires_images],4 stars,4
Ramzy Adun,frees,Local Guide · 4 reviews · 226 photos,6 years ago,[no_minires_images],5 stars,5
Andra Vadlan,Great place,6 reviews · 4 photos,7 years ago,[no_minires_images],5 stars,5
yudi ramadhan,Good place,Local Guide · 84 reviews · 31 photos,8 years ago,[no_minires_images],3 stars,3
Lawak Lo Badoet,legend,Local Guide · 55 reviews · 18 photos,6 years ago,[no_minires_images],5 stars,5
Fairuz Salma Afifah,Nice place,Local Guide · 68 reviews · 24 photos,6 years ago,[no_minires_images],5 stars,5
Kory Adi,Nice places,3 reviews,5 years ago,[no_minires_images],5 stars,5
rizki meilia,Nice place,Local Guide · 119 reviews · 148 photos,7 years ago,[no_minires_images],5 stars,5
Zeni Dhea,Nice place,Local Guide · 22 reviews · 3 photos,Edited 7 years ago,[no_minires_images],3 stars,3
Haris Iswandy,Nice place,Local Guide · 34 reviews · 9 photos,Edited 7 years ago,[no_minires_images],5 stars,5
Andhika Budianto,The bridge of life,Local Guide · 422 reviews · 537 photos,5 years ago,[no_minires_images],4 stars,4
ubai 0309,Recommended,Local Guide · 9 reviews · 8 photos,6 years ago,[no_minires_images],5 stars,5
Fitriyni Pite,Kewren guys,Local Guide · 18 reviews · 20 photos,5 years ago,[no_minires_images],5 stars,5
Agus Sunaryo,"The Repo - Repo Bridge is a link between the Tenggarong mainland and Kumala Island, which is located in the middle of the Mahakam River. This bridge was built in 2014 - 2016 with a length of 230m and a width of 3.5m, making this bridge specifically for pedestrians only.

In the Kutai language ""Repo-Repo"" means padlock. On this bridge, people can put repo-repos or padlocks with their names on the bridge railing as a keepsake or symbol of love.

We can cross this bridge (free) to go to Kumala Island in the middle of the Mahakam river, there are many family recreation facilities, places to eat and hang out or just relax and enjoy the view of the river and in the distance you can also see the Kutai Kartanegara Bridge from here.

TOP!!","Local Guide · 398 reviews · 1,352 photos",3 months ago,"['https://lh3.googleusercontent.com/geougc-cs/AB3l90CNCQ0Z7fyU_SAOMnwBzTiSibU4A26waEQOEP-ugn3fhAZaRVAH_iYX2Q-aEkdEppUwYP4D5EZWSdAEtz4CzUsyMNTvjJWgLPBjiEYIWpRB2pYkqUd2YBZbsz38zfqknqIM5elC=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CmwYStdPnKuKvoCXpGHTagxXCJIjcWlFUS4WY1oNiTrXYuVULVNt4OkWECppkX9zcQVHumqk8J8-GgzIBf_qUbL94WAusV6UsAgtY-a1uP0kz0z88H9H5yOddeIyRbuBTLp9bV=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90CUryBS09h12nJn1EmkrX1pzXTQP6DcjOzYvjyhSzkVOL3C9QjtcvGKUM4rhJBYk77V6TG97INtA5bSmmIYTZX6y3UHPxf_AHa3ncID_Tkc3LHqwp81uV3sXBBD5m_YK_wVm_LKCg=w300-h225-p', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90Bt4YJmn8ZASPkFmU2IIIy0CKbbuP0puSfrT9qqd2uMiG-NYFo_blZeljcq2TcR1vLEoUAjCyUNlATdBLh4CM40OijAwrasxto9VNw5iyJZFOkPsPh3diERKvOiKQjGTXtlq3o=w300-h225-p']",5 stars,5
